id,title,overview,tagline,genres,keywords,director,writers,cast
280,Terminator 2: Judgment Day,"Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.",It's nothing personal.,"['Action', 'Thriller', 'Science Fiction']","['man vs machine', 'artificial intelligence (a.i.)', 'cyborg', 'shotgun', 'dystopia', 'moral ambiguity', 'post-apocalyptic future', 'villain', 'time travel', 'sequel', 'mental institution', 'juvenile delinquent', 'fictional war', 'urban setting', 'troubled teen', 'morphing', 'nuclear weapons', 'shape shifter', 'savior', 'catch phrase', 'action hero', 'good versus evil', 'suspenseful']",James Cameron,"['James Cameron', 'William Wisher']","['Arnold Schwarzenegger', 'Linda Hamilton', 'Edward Furlong', 'Robert Patrick', 'Earl Boen', 'Joe Morton', 'S. Epatha Merkerson', 'Castulo Guerra', 'Danny Cooksey', 'Jenette Goldstein']"
3780,Red Beard,"Aspiring to an easy job as personal physician to a wealthy family, Noboru Yasumoto is disappointed when his first post after medical school takes him to a small country clinic under the gruff doctor Red Beard. Yasumoto rebels in numerous ways, but Red Beard proves a wise and patient teacher. He gradually introduces his student to the unglamorous side of the profession, ultimately assigning him to care for a prostitute rescued from a local brothel.","What is the key to life - power, prestige or peace?",['Drama'],"['uniform', 'career', 'small town', 'japan', 'brothel', 'heal', 'lunatic asylum', 'rural area', 'clinic', 'doctor', 'psychiatrist', 'intern', 'jidaigeki', 'edo period']",Akira Kurosawa,"['Ryuzo Kikushima', 'Hideo Oguni', 'Akira Kurosawa', 'Masato Ide']","['Toshirō Mifune', 'Yūzō Kayama', 'Tsutomu Yamazaki', 'Reiko Dan', 'Miyuki Kuwano', 'Kyōko Kagawa', 'Tatsuyoshi Ehara', 'Terumi Niki', 'Akemi Negishi', 'Yoshitaka Zushi']"
1160164,TAYLOR SWIFT | THE ERAS TOUR,"A concert film documenting Taylor Swift's record-breaking Eras Tour (2023-2024). Filmed during the Los Angeles shows, the film captures the tour's ten acts, each representing a different musical era from Swift's career. The film showcases over 40 songs, elaborate stage productions, and Swift's performance.",It's been a long time coming.,['Music'],"['musician', 'live performance', 'pop music', 'concert film', 'singer-songwriter', 'aftercreditsstinger', 'duringcreditsstinger', 'amused', 'cheerful']",Sam Wrench,[],"['Taylor Swift', 'Mike Meadows', 'Max Bernstein', 'Paul Sidoti', 'Amos Heller', 'Matt Billingslea', 'Karina DePiano', 'Melanie Nyema', 'Kamilah Marshall', 'Jeslyn Gorman']"
517814,Capernaum,"After running away from his negligent parents, committing a violent crime and being sentenced to five years in jail, a hardened, streetwise 12-year-old Lebanese boy sues his parents in protest of the life they have given him.",It takes courage to hope.,['Drama'],"['child abuse', 'slum', 'refugee', 'neglect', 'child bride', 'lawsuit', 'undocumented immigrant', 'poverty', 'life in the slums', 'slum dwellers']",Nadine Labaki,"['Georges Khabbaz', 'Khaled Mouzanar', 'Michelle Keserwany', 'Jihad Hojeily', 'Nadine Labaki']","['Zain Al Rafeea', 'Yordanos Shifera', 'Boluwatife Treasure Bankole', 'Kawsar Al Haddad', 'Fadi Kamel Yousef', 'Cedra Izzam', 'Alaa Chouchnieh', 'Elias Khoury', 'Nadine Labaki', 'Nour el Husseini']"
490,The Seventh Seal,"When disillusioned Swedish knight Antonius Block returns home from the Crusades to find his country in the grips of the Black Death, he challenges Death to a chess match for his life. Tormented by the belief that God does not exist, Block sets off on a journey, meeting up with traveling players Jof and his wife, Mia, and becoming determined to evade Death long enough to commit one redemptive act while he still lives.",The story of a challenge to death.,"['Fantasy', 'Drama']","['witch', 'dying and death', 'blacksmith', 'chess', 'countryside', 'allegory', 'crusade', 'artist', 'juggler', 'witch burning', 'last judgment', 'symbolism', 'sense of life', 'matter of life and death', 'grim reaper', 'black and white', 'demon', 'belief in god', 'middle ages (476-1453)', 'meaning of life', 'virgin mary', 'black death', 'playing chess', 'death personified', 'death incarnate', 'life teacher', 'metaphysical', '14th century', 'seeking a god', 'metaphysical drama', 'metaphysics, mysticism, kabbalah, spiritism', 'the virgin mary', 'ambiguous', 'facing death']",Ingmar Bergman,['Ingmar Bergman'],"['Gunnar Björnstrand', 'Bengt Ekerot', 'Nils Poppe', 'Max von Sydow', 'Bibi Andersson', 'Inga Gill', 'Maud Hansson', 'Inga Landgré', 'Gunnel Lindblom', 'Bertil Anderberg']"
494656,The Legend of the Black Charro,"After releasing the Chupacabras, Leo San Juan decides that it is time to return together with his brother Nando to his grandmother's house. Halfway down the road, Charro Negro manages to confuse Leo and because of him, an innocent girl is dragged into the underworld. Leo is forced to repair the damage. His friends will come to try to help him and get out of there as soon as possible. But it is no coincidence that the Charro has chosen to involve Leo, his intentions go beyond getting a new soul.",,"['Animation', 'Fantasy', 'Action', 'Family', 'Horror']",[],Alberto Rodríguez,"['David Israel Hernández', 'Alberto Rodríguez']","['Benny Emmanuel', 'Annie Rojas', 'Emilio Treviño', 'Mayté Cordero', 'Erick Elías', 'Andrés Couturier']"
399106,Piper,"A mother bird tries to teach her little one how to find food by herself. In the process, she encounters a traumatic experience that she must overcome in order to survive.",,"['Family', 'Animation']","['fear', 'anxious', 'playful', 'short film', '3d animation', 'assertive', 'shorebird', 'fledgling']",Alan Barillaro,['Alan Barillaro'],[]
1244492,Look Back,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",Manga drew them together. Life made them best friends.,"['Animation', 'Drama']","['friendship', 'elementary school', 'friends', 'school', 'based on manga', 'shounen', 'anime', 'philosophical', 'complex', 'mangaka', 'manga artist', 'depressed', 'admiring', 'adoring', 'amused', 'joyful', 'akita, japan']",Kiyotaka Oshiyama,['Kiyotaka Oshiyama'],"['Yuumi Kawai', 'Mizuki Yoshida', 'Yoichiro Saito', 'Kota Oka', 'Kureha Maki', 'Koya Yoshihashi', 'Takeshi Miyajima', 'Daisuke Takahashi', 'Jun Ito', 'Kaori Takeuchi']"
752939,Shawn Mendes: In Wonder,"A portrait of singer-songwriter Shawn Mendes' life, chronicling the past few years of his rise and journey.",,"['Music', 'Documentary']","['singer', 'music documentary']",Grant Singer,['Connor Brashier'],"['Shawn Mendes', 'Camila Cabello']"
476292,Maquia: When the Promised Flower Blooms,"Fleeing the war, the immortal Machia, graced with eternal youth, finds a baby abandoned in the forest and decides to raise it as her own child, sparking a moving story between a mortal and a being who does not age.",I weave my life with yours.,"['Animation', 'Drama', 'Fantasy']","['family relationships', 'coming of age', 'tragedy', 'dragon', 'military', 'anime', 'high fantasy', 'josei', 'hand drawn animation', 'family life', 'time skip']",Mari Okada,['Mari Okada'],"['Manaka Iwami', 'Miyu Irino', 'Yuuki Sakurai', 'Ai Kayano', 'Yuki Kaji', 'Yoshimasa Hosoya', 'Rina Sato', 'Yoko Hikasa', 'Miyuki Sawashiro', 'Tomokazu Sugita']"
30131,El Siete Machos,"Rosario, the niece of the rancher, returns to the ranch after ten years of absence. She takes in Margarito, a worker at the ranch, who is immediately smitten by her. Rosario is rescued from a runaway horse by the Seven Men, an outlaw a la Robin Hood that steals from the rich and gives to the poor. He also happens to be the twin brother of Margarito, unbeknownst to him. The confusion between Margarito and the Seven Men generates great comical situations in the film.",,"['Comedy', 'Western']","['ranch', 'tea', 'murder', 'twins', 'dual role']",Miguel M. Delgado,"['Miguel M. Delgado', 'Luis Alcoriza', 'Janet Alcoriza']","['Cantinflas', 'Alma Rosa Aguirre', 'Miguel Inclán', 'Miguel Ángel Ferriz Sr.', 'Delia Magaña', 'Carlos Martínez Baena', 'Rafael Icardo', 'José Elías Moreno', 'Antonio R. Frausto', 'Enriqueta Reza']"
363103,Nise: The Heart of Madness,"After being released from prison, Dr. Nise da Silveira is back at work in a psychiatric hospital on the outskirts of Rio de Janeiro where she refuses to employ the new and violent electroshock in the treatment of schizophrenics. Ridiculed by doctors, she is forced to take on the abandoned Sector for Occupational Therapy, where she would start a revolution through paintings, animals and love.",,['Drama'],['biography'],Roberto Berliner,"['Flávia Castro', 'Maria Camargo', 'Chris Alcazar', 'Leonardo Rocha', 'Maurício Lissovski', 'Roberto Berliner', 'Patrícia Andrade']","['Glória Pires', 'Julio Adrião', 'Claudio Jaborandy', 'Fabrício Boliveira', 'Roberta Rodrigues', 'Flávio Bauraqui', 'Fernando Eiras', 'Charles Fricks', 'Luciana Fregolente', 'Zé Carlos Machado']"
606856,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",The untold true story.,"['Adventure', 'Family']","['snowstorm', 'husky', 'based on true story', 'puppy', 'alaska', 'snow', 'historical', 'dog', 'sled dogs', '1920s', 'pets']",Ericson Core,['Tom Flynn'],"['Willem Dafoe', 'Julianne Nicholson', 'Christopher Heyerdahl', 'Richard Dormer', 'Adrien Dorval', 'Madeline Wickins', 'Michael Greyeyes', 'Nive Nielsen', 'Nikolai Nikolaeff', 'Thorbjørn Harr']"
592350,My Hero Academia: Heroes Rising,"Class 1-A visits Nabu Island where they finally get to do some real hero work. The place is so peaceful that it's more like a vacation... until they're attacked by a villain with an unfathomable Quirk! His power is eerily familiar, and it looks like Shigaraki had a hand in the plan. But with All Might retired and citizens' lives on the line, there's no time for questions. Deku and his friends are the next generation of heroes, and they're the island's only hope.",,"['Animation', 'Action', 'Fantasy', 'Adventure']","['japan', 'hero', 'superhero', 'fighting', 'super power', 'shounen', 'anime']",Kenji Nagasaki,['Yosuke Kuroda'],"['Daiki Yamashita', 'Nobuhiko Okamoto', 'Yoshio Inoue', 'Mio Imada', 'Yuka Terasaki', 'Tomoyo Kurosawa', 'Yuki Kaji', 'Kaito Ishikawa', 'Ayane Sakura', 'Toshiki Masuda']"
184374,Cinco de Mayo: The Battle,"On May 5th, 1862, a few thousand Mexican soldiers put their lives on the line against the world's largest and most powerful army in one legendary battle for freedom and for Mexico.",,"['War', 'History', 'Drama']",[],Rafael Lara Ruiz,['Rafael Lara Ruiz'],"['Christian Vazquez', 'Liz Gallardo', 'Angélica Aragón', 'Kuno Becker', 'Ginés García Millán', 'Noé Hernández', 'Andrés Montiel', 'Pablo Abitia', 'Pascacio López', 'Mario Zaragoza']"
10098,The Kid,A tramp cares for a boy after he's abandoned as a newborn by his mother. Later the mother has a change of heart and aches to be reunited with her son.,6 reels of Joy.,"['Comedy', 'Drama']","['angel', 'suicide attempt', 'fistfight', 'slapstick comedy', 'black and white', 'class differences', 'foundling', 'silent film', 'dream sequence', 'semi autobiographical', 'car theft', 'illegitimate child', 'unwed mother', 'abandoned baby', 'search for child', 'adult child friendship', 'out of wedlock child', 'abandoned child', 'hilarious']",Charlie Chaplin,['Charlie Chaplin'],"['Charlie Chaplin', 'Jackie Coogan', 'Carl Miller', 'Edna Purviance', 'Albert Austin', 'Beulah Bains', 'Nellie Bly Baker', 'Henry Bergman', 'Edward Biby', 'B.F. Blinn']"
289,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",They had a date with fate in Casablanca!,"['Drama', 'Romance']","['corruption', 'nazi', 'escape', 'love triangle', 'resistance', 'spy', 'patriotism', 'casablanca, morocco', 'vichy regime', 'visa', 'nationalism', 'world war ii', 'morocco', 'film noir', 'black and white', 'war', 'psychological drama', 'romantic', 'adoring', 'gloomy']",Michael Curtiz,"['Howard Koch', 'Julius J. Epstein', 'Philip G. Epstein']","['Humphrey Bogart', 'Ingrid Bergman', 'Paul Henreid', 'Claude Rains', 'Conrad Veidt', 'Sydney Greenstreet', 'Peter Lorre', 'S.Z. Sakall', 'Madeleine Lebeau', 'Dooley Wilson']"
74406,Queen: Days of Our Lives,"In 1971, four college students got together to form a rock band. Since then, that certain band called Queen have released 26 albums and sold over 300 million records worldwide. The popularity of Freddie Mercury, Brian May, Roger Taylor and John Deacon is stronger than ever 40 years on. But it was no bed of roses. No pleasure cruise. Queen had their share of kicks in the face, but they came through and this is how they did it, set against the backdrop of brilliant music and stunning live performances from every corner of the globe. In this film, for the first time, it is the band that tells their story. Featuring brand new interviews with the band and unseen archive footage (including their recently unearthed, first ever TV performance), it is a compelling story told with intelligence, wit, plenty of humor and painful honesty.",The life and times of the rock band Queen,"['Music', 'Documentary']","[""rock 'n' roll"", 'rock star', '1970s', 'tribute', 'male homosexuality', 'rock band', 'archive footage', 'music history', 'found footage', 'rock singer', '1980s', 'celebrity interview', 'music documentary', 'history and legacy', 'famous song', 'concert footage']",Matt O'Casey,[],"['Freddie Mercury', 'Brian May', 'John Deacon', 'Roger Taylor', 'Roy Thomas Baker', 'Jim Beach', 'Paul Gambaccini', 'Peter Hince', 'Rosie Horide', 'Harvey Kubernik']"
426,Vertigo,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",Alfred Hitchcock engulfs you in a whirlpool of terror and tension!,"['Mystery', 'Romance', 'Thriller']","['plan', ""love of one's life"", 'sense of guilt', 'san francisco, california', 'suicide attempt', 'obsession', 'bachelor', 'detective', 'necklace', 'vertigo', 'museum', 'painting', 'insurance fraud', 'film noir', 'golden gate bridge', 'psychological thriller', 'rescue from drowning', 'paranoid', 'neo-noir', 'nervous', 'fear of heights', 'complicated', 'vistavision']",Alfred Hitchcock,"['Alec Coppel', 'Samuel A. Taylor']","['James Stewart', 'Kim Novak', 'Barbara Bel Geddes', 'Tom Helmore', 'Henry Jones', 'Raymond Bailey', 'Ellen Corby', 'Konstantin Shayne', 'Lee Patrick', 'Bess Flowers']"
31217,The Human Condition I: No Greater Love,"After handing in a report on the treatment of Chinese colonial labor, Kaji is offered the post of labour chief at a large mining operation in Manchuria, which also grants him exemption from military service. He accepts and moves with his newlywed wife Michiko, but when he tries to put his ideas of more humane treatment into practice, he finds himself at odds with scheming officials, cruel foremen, and the military police.",The Immortal Story.,"['War', 'Drama', 'History']","['japan', 'fascism', 'world war ii', 'prison escape', 'conscientious objector', 'snow', 'soldier', 'chinese', 'shallow grave', 'mandarin', 'ore mine', 'philosophical', 'complex', 'depressed', 'dramatic', 'depressing', 'romantic', 'complicated', 'informative', 'tragic']",Masaki Kobayashi,"['Masaki Kobayashi', 'Zenzō Matsuyama']","['Tatsuya Nakadai', 'Michiyo Aratama', 'Chikage Awashima', 'Ineko Arima', 'So Yamamura', 'Akira Ishihama', 'Kōji Nanbara', 'Seiji Miyaguchi', 'Tōru Abe', 'Masao Mishima']"
726887,Rising Phoenix,"Elite athletes and insiders reflect on the Paralympic Games and examine how they impact a global understanding of disability, diversity and excellence.",,['Documentary'],"['hero', 'paralympics', 'disability', 'paralympic games', 'athlete', 'sport']",Peter Ettedgui,[],"['Bebe Vio', 'Tatyana McFadden', 'Jonnie Peacock', 'Jean-Babtiste Alaize', 'Prince Harry, Duke of Sussex', 'Ellie Cole', 'Eva Loeffler', 'Cui Zhe', 'Andrew Parsons', 'Xavier Gonzalez']"
872,Singin' in the Rain,"In 1927 Hollywood, a silent film star falls for a chorus girl just as he and his paranoid screen partner struggle to make the difficult transition to talking pictures.",What a Glorious Feeling!,"['Comedy', 'Romance']","['fan', 'musical', 'partner', 'film in film', 'hollywood', 'broadway', 'dancing in the street', 'audience', 'chorus girl', 'diction coach', 'pearl necklace', 'flapper', 'silent film star', 'squeaky voice', 'christmas', '1920s', 'satirical', 'old hollywood', 'playful', 'romantic', 'cheerful', 'exuberant', 'joyful']",Stanley Donen,"['Adolph Green', 'Betty Comden']","['Gene Kelly', ""Donald O'Connor"", 'Debbie Reynolds', 'Jean Hagen', 'Millard Mitchell', 'Cyd Charisse', 'Douglas Fowley', 'Rita Moreno', 'Mae Clarke', 'Bess Flowers']"
59990,The Given Word,"Zé is a very poor man whose most prized possession is his donkey. When his donkey falls terminally ill, Zé makes a promise to Saint Bárbara: If his donkey recovers, he will carry a cross - like Jesus - all the way from his city to Saint Bárbara's church, in the state capital. Upon the recovery of his donkey, Zé leaves on his journey. He makes it to the church, but the priest refuses to accept the cross once he discovers the context of Zé's promise.",,['Drama'],[],Anselmo Duarte,"['Anselmo Duarte', 'Dias Gomes']","['Leonardo Villar', 'Glória Menezes', 'Dionísio Azevedo', 'Geraldo del Rey', 'Roberto Ferreira', 'Othon Bastos', 'Antônio Pitanga', 'Gilberto Marques', 'Norma Bengell', 'Jurema Penna']"
693134,Dune: Part Two,"Follow the mythic journey of Paul Atreides as he unites with Chani and the Fremen while on a path of revenge against the conspirators who destroyed his family. Facing a choice between the love of his life and the fate of the known universe, Paul endeavors to prevent a terrible future only he can foresee.",Long live the fighters.,"['Science Fiction', 'Adventure']","['based on novel or book', 'sandstorm', 'chosen one', 'sequel', 'distant future', 'creature', 'planet', 'desert', 'destiny', 'giant worm', 'space opera', 'sand dune', 'allegorical', 'messiah', 'fall from grace', 'vengeance', 'religious allegory', 'giant creature', 'power', 'ambiguous', 'antagonistic', 'melodramatic', 'dune', 'best picture nominee', 'oscar winner']",Denis Villeneuve,"['Jon Spaihts', 'Denis Villeneuve']","['Timothée Chalamet', 'Zendaya', 'Rebecca Ferguson', 'Javier Bardem', 'Josh Brolin', 'Austin Butler', 'Florence Pugh', 'Dave Bautista', 'Christopher Walken', 'Léa Seydoux']"
797,Persona,"A young nurse, Alma, is put in charge of Elisabeth Vogler: an actress who is seemingly healthy in all respects, but will not talk. As they spend time together, Alma speaks to Elisabeth constantly, never receiving any answer.",Ingmar Bergman's most personal and original film.,['Drama'],"['dreams', 'nurse', 'confession', 'identity crisis', 'mental breakdown', 'betrayal', 'mute', 'black and white', 'patient', 'psychiatry', 'submerged', 'mysterious', 'institution', 'dual personality', 'stage actress', 'duality', 'dissociative identities', 'empathetic']",Ingmar Bergman,['Ingmar Bergman'],"['Bibi Andersson', 'Liv Ullmann', 'Margaretha Krook', 'Gunnar Björnstrand', 'Jörgen Lindström']"
103,Taxi Driver,"Suffering from insomnia, disturbed loner Travis Bickle takes a job as a New York City cabbie, haunting the streets nightly, growing increasingly detached from reality as he dreams of cleaning up the filthy city.","On every street in every city in this country, there's a nobody who dreams of being somebody. He's a lonely forgotten man desperate to prove that he's alive.","['Crime', 'Drama']","['drug dealer', 'vietnam veteran', 'new york city', 'taxi', 'pornography', 'obsession', 'taxi driver', '1970s', 'pimp', 'observer', 'firearm', 'politician', 'alienation', 'junk food', 'misanthrophy', 'vigilante', 'political campaign', 'cynical', 'illegal prostitution', 'urban decay', 'character study', 'loner', 'manhattan, new york city', 'meditative', 'neo-noir', 'child prostitution', 'complex', 'new hollywood', 'dreary', 'cautionary', 'drives', 'provocative', 'antagonistic', 'audacious', 'callous']",Martin Scorsese,['Paul Schrader'],"['Robert De Niro', 'Jodie Foster', 'Cybill Shepherd', 'Harvey Keitel', 'Peter Boyle', 'Leonard Harris', 'Albert Brooks', 'Diahnne Abbott', 'Frank Adu', 'Victor Argo']"
738362,The Fresh Prince of Bel-Air Reunion,"Join Will Smith, Tatyana Ali, Karyn Parsons, Joseph Marcell, Daphne Maxwell Reid, Alfonso Ribeiro and DJ Jazzy Jeff, for a funny and heartfelt night full of music and dancing in honor of the show that ran for six seasons and 148 episodes.","30 years later, we're bringing the Banks family back together!",['Documentary'],"['anniversary', 'sitcom', '1990s']",Marcus Raboy,[],"['Will Smith', 'Tatyana Ali', 'Karyn Parsons', 'Joseph Marcell', 'Daphne Maxwell Reid', 'Alfonso Ribeiro', 'DJ Jazzy Jeff', 'Janet Hubert']"
475557,Joker,"During the 1980s, a failed stand-up comedian is driven insane and turns to a life of crime and chaos in Gotham City while becoming an infamous psychopathic crime figure.",Put on a happy face.,"['Crime', 'Thriller', 'Drama']","['society', 'based on comic', 'social commentary', 'psychological thriller', 'criminal mastermind', 'mental illness', 'anarchy', 'character study', 'clown makeup', 'outsider', 'prophetic', 'social realism', 'tv host', '1980s', 'mother son relationship', 'origin story', 'falling into madness', 'anti-capitalist', 'best picture nominee', 'oscar winner']",Todd Phillips,"['Scott Silver', 'Todd Phillips']","['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz', 'Frances Conroy', 'Brett Cullen', 'Shea Whigham', 'Bill Camp', 'Glenn Fleshler', 'Leigh Gill', 'Josh Pais']"
78192,Michael Jackson: The Life of an Icon,"See Michael Jackson, one of the most recognizable and popular entertainers of all time, like never before in the feature-length tribute Michael Jackson: The Life of an Icon. Known to millions of fans worldwide for his record-breaking albums, groundbreaking music videos, mesmerizing dance moves and humanitarian efforts, his true story has never really been told...until now. This unprecedented look into the King of Pop's fascinating life includes all-new interviews with his mother Katherine Jackson as well as siblings Tito and Rebbie Jackson,  his nephew  Jaafar Jackson and niece Tahkyah brings plenty Jackson and Friends ends and music legends such as Smokey Robinson, Dionne Warwick and  his 3 children and many more.",,"['Documentary', 'Music']",[],Andrew Eastel,[],"['Michael Jackson', 'David Gest', 'Tito Jackson', 'Rebbie Jackson', 'Katherine Jackson', 'Frank DiLeo', 'J. Randy Taraborrelli', 'Whitney Houston', 'Freda Payne', 'Thomas Mesereau']"
30238,Earthlings,"Using hidden cameras and never-before-seen footage, Earthlings chronicles the day-to-day practices of the largest industries in the world, all of which rely entirely on animals for profit.",Make The Connection,['Documentary'],"['animal attack', 'gore', 'hidden camera', 'animal rights', 'torture', 'animal abuse', 'vegan', 'shocking', 'animal cruelty', 'veganism', 'animal torture', 'extreme violence', 'shockumentary', 'speciesism', 'frightened', 'ghoulish', 'powerful', 'carnism']",Shaun Monson,['Shaun Monson'],['Joaquin Phoenix']
1297842,GOAT,"A small goat with big dreams gets a once-in-a-lifetime shot to join the pros and play roarball, a high-intensity, co-ed, full-contact sport dominated by the fastest, fiercest animals in the world.",You're never too small to dream big.,"['Animation', 'Comedy', 'Family']","['underdog', 'friendship', 'sports', 'allies', 'ambition', 'bullying', 'challenge', 'basketball', 'rivalry', 'coming of age', 'anthropomorphism', 'animals', 'intimidation', 'stereotype', 'basketball team', 'basketball player', 'big dreams', 'imaginary world', 'sneakers', 'vulture', 'playful', 'talking animal', 'anthropomorphic animal', 'athlete', 'inspirational', 'enemy', 'courage', 'feel good', 'heartwarming', 'exciting', 'fantasy sports', 'admiring', 'amused', 'joyful', 'sports comedy']",Tyree Dillihay,"['Aaron Buchsbaum', 'Teddy Riley']","['Caleb McLaughlin', 'Gabrielle Union', 'Stephen Curry', 'Aaron Pierre', 'Nicola Coughlan', 'David Harbour', 'Nick Kroll', 'Jenifer Lewis', 'Patton Oswalt', 'Jelly Roll']"
1275945,Avicii - I'm Tim,"Before Avicii, there was Tim. Through his own words, witness how a prodigious musical talent became one of the defining artists of his generation.",,"['Documentary', 'Music']","['biography', 'archive footage', 'inspiring story', 'dj', 'inspiring', 'portrait of an artist', 'music documentary', 'inspirational', 'concert footage']",Henrik Burman,['Henrik Burman'],"['Avicii', 'Chris Martin', 'David Guetta', 'Nile Rodgers', 'Arash Pournouri', 'Aloe Blacc', 'Dan Tyminski', 'Joe Janiak', 'Klas Bergling', 'Anki Lidén']"
525213,Ya veremos,"When Santi and his parents learn that he has an eye disease, his father encourages him to make a list of places and things he wants to see and do before he loses his sight completely.",,['Comedy'],[],Pedro Pablo Ibarra,['Alberto Bremer'],"['Mauricio Ochmann', 'Fernanda Castillo', 'Emiliano Aramayo', 'Erik Hayser', 'Rodrigo Cachero', 'Ariel Levy', 'Paco Rueda', 'Marianna Burelli', 'Luisito Rey', 'Estefanía Ahumada']"
666,Central Station,"An emotional journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.","Between hope and solitude, two lives cross and reinvent themselves",['Drama'],"['rio de janeiro', 'letter', 'wilderness', 'teacher', 'orphan', 'railroad', 'alcoholic', 'missing parent', 'long lost relative', 'realism', 'child trafficking', 'death of parent', 'road movie', 'bus station', 'lost child', 'unwanted child', 'truck stop', 'woman and child', 'lonely woman', 'train station', 'letter writer']",Walter Salles,"['Marcos Bernstein', 'Walter Salles', 'João Emanuel Carneiro']","['Fernanda Montenegro', 'Vinícius de Oliveira', 'Marília Pêra', 'Othon Bastos', 'Otávio Augusto', 'Matheus Nachtergaele', 'Caio Junqueira', 'Stela Freitas', 'Maria Menezes', 'Sergio Kato']"
571265,Digimon Adventure: Last Evolution Kizuna,"Tai is now a university student, living alone, working hard at school, and working every day, but with his future still undecided. Meanwhile, Matt and others continue to work on Digimon incidents and activities that help people with their partner Digimon. When an unprecedented phenomenon occurs, the DigiDestined discover that when they grow up, their relationship with their partner Digimon will come closer to an end.",,"['Animation', 'Action', 'Adventure', 'Fantasy']","['monster', 'sequel', 'digital', 'anime', 'based on anime', 'proxy battle']",Tomohisa Taguchi,['Akizuki Yamatoya'],"['Natsuki Hanae', 'Mao Ichimichi', 'Suzuko Mimori', 'Yoshimasa Hosoya', 'Junya Enoki', 'Mutsumi Tamura', 'Hitomi Yoshida', 'Junya Ikeda', 'Chika Sakamoto', 'Mayumi Yamaguchi']"
575813,Better Days,"A bullied teenage girl forms an unlikely friendship with a mysterious young man who protects her from her assailants, while she copes with the pressures of her final examinations.",You protect the world. I'll protect you.,"['Drama', 'Crime', 'Romance']","['affectation', 'bullying', 'thoughtful', 'bully victim', 'tense', 'depressing', 'distressing', 'tragic']",Derek Tsang Kwok-Cheung,"['Li Yuan', 'Lam Wing-Sum', 'Xu Yimeng']","['Zhou Dongyu', 'Jackson Yee', 'Yin Fang', 'Huang Jue', 'Wu Yue', 'Zhou Ye', 'Zhang Yifan', 'Liu Ran', 'Zhang Xinyi', 'Zhao Runnan']"
53210,Duck Amuck,"The short-tempered Daffy Duck must improvise madly as the backgrounds, his costumes, the soundtrack, even his physical form, shifts and changes at the whim of the animator.",A Merrie Melodie ~ Cartoon ~,"['Animation', 'Comedy']","['transformation', 'cartoon', 'pencil', 'surrealism', 'drawing', 'doppelgänger', 'cartoon duck', 'short film', 'looney tunes']",Chuck Jones,['Michael Maltese'],['Mel Blanc']
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,"After the insane General Jack D. Ripper initiates a nuclear strike on the Soviet Union, a war room full of politicians, generals and a Russian diplomat all frantically try to stop it.",The hot-line suspense comedy.,"['Comedy', 'War']","['usa president', 'general', 'cold war', 'strategic air command', 'dark comedy', 'nuclear missile', 'satire', 'black and white', 'cynical', 'war room', 'bomber pilot', 'nuclear weapons', 'ex-nazi', 'anti war', 'doomsday device', 'absurdism', 'satirical', 'hilarious', 'audacious', 'farcical', 'sardonic', 'everyone dies']",Stanley Kubrick,"['Stanley Kubrick', 'Peter George', 'Terry Southern']","['Peter Sellers', 'George C. Scott', 'Sterling Hayden', 'Keenan Wynn', 'Slim Pickens', 'Peter Bull', 'James Earl Jones', 'Tracy Reed', 'Jack Creley', 'Frank Berry']"
458220,Palmer,"After 12 years in prison, former high school football star Eddie Palmer returns home to put his life back together—and forms an unlikely bond with Sam, an outcast boy from a troubled home. But Eddie's past threatens to ruin his new life and family.",Family is who you make it.,['Drama'],"['small town', 'homophobia', 'young boy', 'ex-con', 'house trailer', 'bullied', 'irresponsible parent', 'adult child friendship', 'guardianship', 'drug addict']",Fisher Stevens,['Cheryl Guerriero'],"['Justin Timberlake', 'Ryder Allen', 'Juno Temple', 'Alisha Wainwright', 'June Squibb', 'Dean Winters', 'Wynn Everett', 'Jesse C. Boyd', 'Charmin Lee', 'Jake Brennan']"
